sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature
0.9883163363606292,0.5017559909663976,0.6300957073181112,0.3231191274194554,0.49916809418051455,0.5095597700092712,0.26070963747882153,0.4341332019603349,0.5
0.824229892904564,0.9801991659279695,0.37688526007091955,0.890568652210184,0.9090846195290456,0.28280487267582766,0.15765519599681965,0.5792852736891051,0.5
0.5044258827488411,0.9141410387896861,0.4167294228877135,0.8997442069838681,0.9119362481407756,0.5591953052566029,0.38238504969761533,0.8343828043643943,0.75
0.894009085262532,0.8940047888213636,0.3699107589070637,0.9152655147707954,0.5874387844513391,0.5892505025403799,0.24043721530066853,0.11646994270230858,1.0
0.5359240893209501,0.8714168653831327,0.3441012814577531,0.9655051417299608,0.7617535684478417,0.39820269117204316,0.6051392731805785,0.9527166200325314,0.25
0.8187091132572712,0.6118686663629882,0.6646485987714555,0.08063111964441003,0.6151328993659319,0.31793531812083525,0.47080648614447485,0.22457186812111676,0.75
0.7593290175041205,0.6556914979533676,0.6071266007316541,0.15444416039988937,0.3174989572776632,0.5014405957531867,0.700238347660887,0.2167228130194694,0.75
0.9223061262768222,0.5139225176488851,0.442739722045092,0.9187567950514796,0.788418726083944,0.4972062784833523,0.4096873374018721,0.47526988115087626,0.25
0.6232641383788861,0.6133775041113151,0.429969288011305,0.9479594909756708,0.7511546204199449,0.8380024353274654,0.7087257244629698,0.18140127894989785,0.75
0.7108375647356351,0.7148631639481611,0.5897658097530702,0.2584429389934188,0.5602862971200493,0.6775930939733692,0.3232010100221943,0.6801583112920654,0.75
0.8862697878181995,0.6883568719491772,0.6139451409262641,0.06623037513708611,0.5088981688009538,0.5366034592938641,0.3447706287135306,0.08753206433676185,0.25
0.7005174118965093,0.7676168852520756,0.5769156827852461,0.4855334860336721,0.7790275842956639,0.741445607167045,0.10392882971426186,0.9805793550907164,0.25
0.775612080772591,0.6608931886146551,0.6062637989149876,0.33040393092662734,0.6841013465436488,0.8031315229611978,0.18386469042267758,0.2985044307910456,0.25
0.7108375647356351,0.7148631639481611,0.5897658097530702,0.2584429389934188,0.5602862971200493,0.6775930939733692,0.3232010100221943,0.6801583112920654,1.0
0.5676550865883853,0.8747376101562506,0.4278365743891612,0.8316265962896121,0.6149409539237515,0.6029400335522012,0.7116018482075771,0.20685492099525904,0.75
0.7476555908735792,0.8847435387700235,0.5250407415752081,0.17510056731432208,0.46735211727259013,0.7891675015407459,0.21891441320171026,0.8468032809467761,1.0
0.9107243814830687,0.6868949988962616,0.3421639035959197,0.994440678327422,0.44366216398641223,0.6069998441569253,0.5870300783058022,0.34779539952942573,0.25
0.9923215512779051,0.6926398202226621,0.388097359523877,0.9581863784904134,0.5549721846229211,0.8607300762344868,0.008552859920163755,0.49047247105058,0.5
0.6632081560340616,0.7943296777149896,0.49673984460798504,0.9067367708747792,0.5309371441526147,0.8340141116472617,0.33248513747151737,0.8851394277037163,0.25
0.9941825345989282,0.5503941650777127,0.5981916456387756,0.33136635579410734,0.8592885679885102,0.19461531730277157,0.0758505338302633,0.7101676685571185,0.75
0.6843810123307006,0.5549496720139245,0.6929621614782546,0.006415542374366701,0.9205885352189919,0.7482495873827135,0.23067543602840232,0.7660366149758088,0.0
0.8532930532878201,0.8798420012814897,0.4753827098661455,0.6057986935035087,0.30694653752817425,0.6103331603688565,0.3706196872982322,0.40639599782125746,0.75
0.8852305192989056,0.7587963330184957,0.5076891581674366,0.7233901378124007,0.83810458995447,0.25329751742273715,0.43072035651569107,0.04246580560015089,0.5
0.7773660814390267,0.6363057882902622,0.6562815392728402,0.27356366095603807,0.8177151543171498,0.8618032099322467,0.06635116601209745,0.9076764887734541,0.25
0.5359240893209501,0.8714168653831327,0.3441012814577531,0.9655051417299608,0.7617535684478417,0.39820269117204316,0.6051392731805785,0.9527166200325314,0.0
0.7773660814390267,0.6363057882902622,0.6562815392728402,0.27356366095603807,0.8177151543171498,0.8618032099322467,0.06635116601209745,0.9076764887734541,0.5
0.738131649581774,0.992241112019656,0.45973455775718364,0.005152808063907388,0.7192984748141793,0.8923779154700183,0.14337439299994964,0.15407082172484385,0.25
0.738131649581774,0.992241112019656,0.45973455775718364,0.005152808063907388,0.7192984748141793,0.8923779154700183,0.14337439299994964,0.15407082172484385,0.5
0.9941825345989282,0.5503941650777127,0.5981916456387756,0.33136635579410734,0.8592885679885102,0.19461531730277157,0.0758505338302633,0.7101676685571185,0.5
0.8773832217815932,0.81760018280109,0.6041512840781875,0.4100748652492594,0.9116072408080397,0.3517706620219396,0.06945307396094712,0.7464556258818325,0.75
0.9971190388918446,0.9555838356953535,0.4039492096812776,0.6166343771574048,0.21204715889257333,0.9015485738164677,0.08936104102696434,0.41971831045667746,0.25
